OTU_ID	CM08	CM07	A12	E05	CM05	CM09	CM06	CM02	T02	CM04	L04	P01	D09	CM11	CM10	S03	W08	CM03	CM12	C07	CM01	R11	F06	CM13	Z10	Taxonomy
OTU_2761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_unidentified;g_Sordariales_;s_Sordariales_sp
OTU_3183	0	7	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	10	1	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremellales_;s_Tremellales_sp
OTU_6913	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremellales_;s_Tremellales_sp
OTU_1646	0	0	0	1	3	0	0	0	6	0	1	0	3	0	0	0	0	0	0	0	1	7	1	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremellales_;s_Tremellales_sp
OTU_2905	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremellales_;s_Tremellales_sp
OTU_2375	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_4300	0	0	0	2	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_4793	0	18	0	0	0	0	0	0	0	0	1	8	0	3	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_2232	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_5276	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_1737	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	8	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_5819	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_4854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_6548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_unidentified;g_Tremellales_;s_Tremellales_sp
OTU_7324	0	3	0	0	0	8	0	0	0	0	0	0	22	0	0	0	0	0	35	13	0	2	0	0	4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_5817	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	5	0	6	2	5	4	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_7245	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	2	0	0	0	0	12	1	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_2670	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	2	0	0	0	0	3	0	0	1	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_1966	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	37	0	0	0	0	341	25	0	54	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	27	2	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	192	7	0	16	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_3806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	71	12	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_unidentified;g_Venturiales_;s_Venturiales_sp
OTU_4083	6	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_7343	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_6827	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_4019	0	0	0	0	0	3	0	0	0	0	0	0	2	0	2	0	0	0	7	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_6277	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_211	0	0	0	0	0	0	0	0	10	0	0	0	0	1	3	0	1	0	0	0	0	10	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_375	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	167	6	0	8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylariaceae_;s_Xylariaceae_sp
OTU_1874	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Viridispora_;s_Viridispora_sp
OTU_3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Viridispora_;s_Viridispora_sp
OTU_3883	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Sphaerobolus_;s_Sphaerobolus_sp
OTU_273	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Sphaerobolus_;s_Sphaerobolus_sp
OTU_6941	0	0	0	0	29	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Diaporthales;f_Togniniaceae;g_Togniniaceae_;s_Togniniaceae_sp
OTU_5725	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales_;f_Orbiliaceae_;g_Arthrobotrys_;s_Arthrobotrys_sp
OTU_6566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales_;f_Orbiliaceae_;g_Arthrobotrys_;s_Arthrobotrys_sp
OTU_5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales_;f_Orbiliaceae_;g_Arthrobotrys_;s_Arthrobotrys_sp
OTU_240	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Hyponectriaceae;g_Beltraniella_;s_Beltraniella_sp
OTU_4242	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Berkleasmium_;s_Berkleasmium_sp
OTU_4047	0	24	0	2	0	61	37	0	0	0	0	4	109	0	0	0	0	0	226	65	0	0	18	9	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Berkleasmium_;s_Berkleasmium_sp
OTU_1369	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Berkleasmium_;s_Berkleasmium_sp
OTU_5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Berkleasmium_;s_Berkleasmium_sp
OTU_6102	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_incertae_sedis;g_Berkleasmium_;s_Berkleasmium_sp
OTU_6992	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Trichomonascaceae;g_Blastobotrys_;s_Blastobotrys_sp_MUCL_7707
OTU_4090	0	8	11	0	32	6	49	0	0	0	0	2	2	7	135	0	25	0	0	55	0	1	0	4	120	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Campylospora_;s_Campylospora_sp_ML_2012
OTU_398	0	0	0	0	2	0	0	0	0	9	0	0	0	0	28	2	0	0	0	39	0	0	0	0	2	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Campylospora_;s_Campylospora_sp_ML_2012
OTU_4240	0	0	0	0	44	0	0	0	0	0	0	0	0	0	2	0	83	0	0	22	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Chaunopycnis_;s_Chaunopycnis_sp_ANT_03_065
OTU_5528	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Cladorrhinum_;s_Cladorrhinum_sp
OTU_1515	11	61	0	131	1	24	11	28	1705	2	146	219	0	4	10	452	3	32	3	4	27	13	70	50	2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Davidiellaceae;g_Cladosporium_;s_Cladosporium_sphaerospermum
OTU_2112	1622	75	1246	1997	192	368	711	790	44	2925	1699	689	345	6	612	167	98	688	259	2153	2633	4	135	517	113	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp
OTU_3390	143	8	113	490	10	33	93	203	3	267	147	77	26	0	49	44	8	71	98	199	262	2	17	44	8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp
OTU_3049	44	2	27	140	4	13	24	60	0	91	44	21	16	1	9	9	1	17	29	45	85	3	8	9	3	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_2965	4	0	8	2	0	0	33	4	0	0	1	0	0	22	4	0	33	0	0	0	21	0	10	0	33	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_2890	4	0	6	14	0	1	2	5	0	4	2	1	0	0	0	1	0	0	1	4	7	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_5200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_5403	0	1	0	0	0	3	6	7	0	1	0	0	0	23	0	2	0	101	32	3	1	0	0	3	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_1829	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_7087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Codinaeopsis_;s_Codinaeopsis_sp_E7614a
OTU_5311	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	3	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Leptosphaeriaceae;g_Coniothyrium_;s_Coniothyrium_sp
OTU_4418	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Halosphaeriaceae;g_Corollospora_;s_Corollospora_sp_IMI_395683
OTU_6106	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_6546	2	0	0	0	0	8	0	3	2	0	0	1	1	2	2	1	0	0	0	0	0	0	14	3	3	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_3896	1	0	0	0	13	1	0	0	0	0	0	5	0	0	0	0	0	0	25	0	0	0	0	8	6	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_155	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_3992	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_1368	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	44	0	1	0	0	27	0	0	4	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_1465	0	0	4	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_3182	0	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_4440	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_5656	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_486	0	0	0	0	0	0	0	0	1	33	0	4	0	0	0	0	0	0	0	0	7	0	16	1	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp
OTU_7054	0	2	0	0	0	6	11	0	0	0	4	0	0	0	0	0	0	0	37	0	1	0	3	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_CBS_8358
OTU_372	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_KCY_9
OTU_3915	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	4	2	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_QMW_2009a
OTU_704	0	0	0	6	0	1	0	0	0	4	0	0	1	0	0	10	0	0	4	0	0	0	0	2	2	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_QMW_2009a
OTU_6080	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_S5_2
OTU_5214	0	2	6	64	0	0	2	0	0	0	0	11	0	5	0	0	4	0	1	3	0	2	1	5	2	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_SJ4L02
OTU_6001	0	0	0	3	0	0	0	3	0	1	0	18	0	0	0	9	0	0	0	0	1	0	2	4	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_SM13L02
OTU_715	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_SM13L02
OTU_1621	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	2	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_SM13L02
OTU_1649	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Dictyochaeta_;s_Dictyochaeta_sp
OTU_3077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22	1	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Dictyochaeta_;s_Dictyochaeta_sp
OTU_1253	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	1	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp
OTU_6735	0	1	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp
OTU_102	0	1	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp
OTU_1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_4027	0	3	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	0	56	0	0	0	10	0	80	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_4792	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_5097	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_4143	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_430	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_EE1
OTU_5698	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_JB_2014
OTU_3633	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_JB_2014
OTU_6652	1	16	0	0	0	4	0	0	0	0	1	0	0	81	0	10	0	0	0	0	0	1	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_MAY_2014
OTU_1128	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	1	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_sp_MAY_2014
OTU_1996	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora_;s_Diversispora_spurca
OTU_2668	0	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Chytridiales;f_Endochytriaceae;g_Entophlyctis_;s_Entophlyctis_sp_JEL174
OTU_513	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	k_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Chytridiales;f_Endochytriaceae;g_Entophlyctis_;s_Entophlyctis_sp_JEL174
OTU_6431	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_Y6_3
OTU_5840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Cryptococcus_;s_Cryptococcus_sp_Y6_3
OTU_2762	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Dipodascaceae;g_Galactomyces_;s_Galactomyces_sp
OTU_2526	19	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizaceae;g_Hydnobolites_;s_Hydnobolites_sp
OTU_553	6	0	14	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	9	18	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_Coniochaetaceae;g_Lecythophora_;s_Lecythophora_sp
